;name;COUNT(date);sellQuantity;real_speed;quantity;externalCode;priceType;price;ordering
657;Пятнистый эублефар Normal (Нормал) (Артикул 1, Normal (Нормал), S, полчаса в неделю, Низкий, 50 × 35 × 30 см, 24-26 градусов, 20-25 см с хвостом, 30-33 градуса, УФ не нужен);28;7.0;0.25;0.0;fc897981-e63e-462c-9dd1-67d6b0d249eb;;;
658;Пятнистый эублефар Patternless (Патернлес) (Артикул 1);11;1.0;0.09090909090909091;0.0;bAoZE2jJi9rKJp9Ubukbj3;;;
659;Пятнистый эублефар Radar (Артикул 1);7;1.0;0.14285714285714285;0.0;cviummc9gC1YOnjRETvOc1;;;
660;Пятнистый эублефар Raptor (Раптор) (Артикул 1);65;4.0;0.06153846153846154;0.0;UK45GIYxi4aD-Ew38MgLQ1;;;
661;Пятнистый эублефар SunGlow (Сангло) (Артикул 1, SunGlow (Сангло));28;11.0;0.39285714285714285;3.0;7yAOwsBQjeU2ulFLaICNP3;;;
662;пятнистый эублефар Sunglow Enigma (Артикул 1);8;2.0;0.25;0.0;Vg7oIiedgiU4XM6un5jyV1;;;
663;пятнистый эублефар Sunglow Stripe (Артикул 1);56;2.0;0.03571428571428571;0.0;t6yJSF3kjW1bUIincvtMB2;;;
664;Пятнистый эублефар Super Black Hole (Артикул 1);59;2.0;0.03389830508474576;1.0;F5qShBpziD2WchJwt--iB3;;;
665;Пятнистый эублефар Super Hypo Tangerine ( Супер Гипо Танжерин) (Артикул 1, Super Hypo Tangerine (Супер Гипо Танжерин));5;1.0;0.2;1.0;hhN9OT0hhJXpnSQ6e7AV40;;;
666;Пятнистый эублефар Super Nova (Супер Нова) (Артикул 1);75;2.0;0.02666666666666667;6.0;dzr70t-2iISr9dqkO12U-2;;;
667;Пятнистый эублефар Super Radar (Артикул 1);180;6.0;0.03333333333333333;2.0;eBCkyU3Xi6crHJATcMGyA0;;;
668;Пятнистый эублефар Super Snow (Супер Сноу) (Артикул 1, Super Snow (Супер Сноу));13;5.0;0.38461538461538464;0.0;5F5zjHWPiDuuRQVhitPJM0;;;
669;Пятнистый эублефар Super snow Bell Albino (Артикул 1);86;4.0;0.046511627906976744;0.0;QlUepRZ9gOJi3FRwFy06u0;;;
670;Пятнистый эублефар Super Snow Enigma (Артикул 1);52;2.0;0.038461538461538464;0.0;992ew5LEixDKafMdudWWk0;;;
671;Пятнистый эублефар Super Snow TA (Артикул 1);80;4.0;0.05;0.0;j9FY6LrPhi5fzKSsCpRzZ2;;;
672;Пятнистый эублефар Super Stealth (Супер Стелс) (Артикул 1);45;;;1.0;t7s6SActh3l7yVeZmBHYG2;;;
673;пятнистый эублефар TA Eclipse (Артикул 1);13;1.0;0.07692307692307693;0.0;9GISs4naisyTmTml03cfx3;;;
674;Пятнистый эублефар TA WY (Артикул 1);41;5.0;0.12195121951219512;0.0;9PPkxCKOiQnOvnKgUYkDY0;;;
675;Пятнистый эублефар Tangerine (Танжерин) (Артикул 1, Tangerine (Танжерин), полчаса в неделю, Низкий, 50 × 35 × 30 см, 24-26 градусов, 20-25 см с хвостом, 28-32 градуса, УФ не нужен);51;11.0;0.21568627450980393;7.0;3cb2225e-57d0-4391-9182-13122eb908dc;;;
676;Пятнистый Эублефар Tangerine WY Enigma (Артикул 1);25;;;0.0;TbkXjtI-jGIJgZchxEWEp0;;;
677;Пятнистый Эублефар Total Eclipse (Артикул 1);11;2.0;0.18181818181818182;0.0;k0CNd0v3hNP6J0YOlfvOr2;;;
678;Пятнистый эублефар Tremper Albino (Тремпер Альбино) (Артикул 1, Tremper Albino (Тремпер Альбино), полчаса в неделю, Низкий, 50 × 35 × 30 см, 24-26 градусов, 20-25 см с хвостом, 28-32 градуса, УФ не нужен);37;8.0;0.21621621621621623;5.0;4e27cc0e-31b1-4c62-91e6-ff67f38969bb;;;
679;Пятнистый эублефар Tremper Albino Tangerine (TTA) (Артикул 1, Tremper Albino Tangerine (ТТА), полчаса в неделю, Низкий, 50 × 35 × 30 см, 24-26 градусов, 20-25 см с хвостом, 28-32 градуса, УФ не нужен);57;7.0;0.12280701754385964;4.0;950e7624-df67-427f-803b-82aebbe1bc34;;;
680;Пятнистый эублефар White & Yellow (Артикул 1, White & Yellow);46;3.0;0.06521739130434782;2.0;jiAGPxRqi6oFn-AuHYIGr2;;;
681;Пятнистый эублефар White&Yellow Enigma (Артикул 1);42;2.0;0.047619047619047616;1.0;luruMI88jU-dgU1K2yvOy3;;;
682;пятнистый эублефар WY Eclipse (Артикул 1);38;1.0;0.02631578947368421;0.0;uu8fNNiWjzJ6wprQfqD7B0;;;
683;пятнистый эублефар WY Hypo (Артикул 1);7;1.0;0.14285714285714285;0.0;PBOOkUMNizBLgZTyHVS4D2;;;
684;Пятнистый эублефар морфа Black Hole (Артикул 1, Black Hole);10;2.0;0.2;0.0;fEcvWFSPi3plfCI9F-MDU0;;;
685;Размещение в гостинице (Артикул 1);180;465.0;2.5833333333333335;551.0;LEl2Wh83jasZgXMwgwMkv2;;;
686;Ракушечник грунт для эублефаров/агам Simple Zoo (Артикул 1, 3,5 кг, 15 баллов, 250, 150, 330);177;667.0;3.768361581920904;24.0;cccYH-v3iawkNjTEBN4vh2;opt;690.0;960.0
687;"Растение ""Алоэ"" REP19002, 200мм, Repti-Zoo (Артикул 1, 200)";180;14.0;0.07777777777777778;16.0;73L0n0qTgX6t02NVpTt5Y0;;;
688;"Растение ""Алоэ"", 95*60*130мм, Laguna (Артикул 1, 130мм)";87;7.0;0.08045977011494253;3.0;B4GVeD5AiFseqi0ifaBxl2;;;
689;"Растение ""Альтернантера"" зеленая цветущая, 80мм, Laguna (Артикул 1)";180;8.0;0.044444444444444446;2.0;3Duefd6ugtXl6aTK2NbZU0;;;
690;"Растение ""Ананас"" REP49001, 490мм, Repti-Zoo (Артикул 1, 490 мм)";180;3.0;0.016666666666666666;12.0;SyHAzxzkjaMuIJfjSfuIX2;;;
691;"Растение ""Веерная пальма"" REP52002, 520мм, Repti-Zoo (Артикул 1, 520 мм)";180;13.0;0.07222222222222222;2.0;4HLnWlFSjqUtdeEiH4Yl-2;;;
692;"Растение ""Граптоверия"" REP15010, 150мм, Repti-Zoo (Артикул 1)";180;10.0;0.05555555555555555;5.0;Lp4Hf0hrg2I4ossxC9UTO1;;;
693;"Растение ""Микрантемум"", 50мм, Laguna (Артикул 1)";177;104.0;0.5875706214689266;5.0;noxEd97Bit8zdtQUDXDHc3;;;
694;"Растение ""Сагиттария"" зеленая, 250мм, Laguna (Артикул 1)";180;9.0;0.05;1.0;MOonPydUjbRupuv4ihv-63;;;
695;"Растение ""Спатифилум"", 200мм, Laguna (Артикул 1)";180;26.0;0.14444444444444443;5.0;IGpDLcG9iQ-9-Yl-OzZqf2;;;
696;"Растение ""Толстянка"", 95*70*90мм, Laguna (Артикул 1)";112;13.0;0.11607142857142858;4.0;4ZMMw16KhHGNWk3fEGdVj0;;;
697;"Растение ""Цереус"", 110*60*220мм, Laguna (Артикул 1)";81;14.0;0.1728395061728395;1.0;ca1usq43h-FGVzc9gg6Mz3;;;
698;"Растение ""Эгерия"" зеленая, 250мм, Laguna (Артикул 1)";180;3.0;0.016666666666666666;2.0;1LeSizl-hZk-rsbC89sWL2;;;
699;"Растение ""Эониум"", 100*100*160мм, Laguna (Артикул 1)";86;6.0;0.06976744186046512;2.0;DmpydiWUjwnt3mjKfBRuj3;;;
700;Растение 7017REP пластиковое для террариума с присоской, 500мм, Repti-Zoo (Артикул 1);180;2.0;0.011111111111111112;2.0;HFOYLgDTiJXxf7flWsXeJ0;;;
701;Растение Бромелия зелено-розовая, 20см (Артикул 1);163;20.0;0.12269938650306748;46.0;o8BPh0NZgCdfqMy6DGQXo1;;;
702;Растение для террариума Repti Zoo TP001 (Артикул 1, 30 см, 27 г);178;28.0;0.15730337078651685;7.0;91f52090-0968-471b-83b9-a75b5e75102e;;;
703;Растение для террариума Repti Zoo TP001 (Артикул 2, 40 см, 54 г);173;21.0;0.12138728323699421;6.0;43edbd4f-8fb8-49fd-8194-05896c6069ba;;;
704;Растение для террариума Repti Zoo TP001 (Артикул 3, 50 см, 55 г);180;10.0;0.05555555555555555;5.0;def6c4cf-8d41-4a0b-853a-549169bbffa7;;;
705;Растение для террариума Repti Zoo TP002 (Артикул 1, 30 см, 27 г);180;14.0;0.07777777777777778;4.0;4fabd187-7721-44e7-ac10-6985b027324a;;;
706;Растение для террариума Repti Zoo TP002 (Артикул 2, 40 см, 54 г);169;22.0;0.1301775147928994;4.0;8f51239d-6147-4141-a404-2f41bfc9b4ee;;;
707;Растение для террариума Repti Zoo TP002 (Артикул 3, 50 см, 55 г);180;21.0;0.11666666666666667;6.0;911883ac-b29b-4796-9a72-48443445d2d6;;;
708;Растение для террариума Repti Zoo TP003 (Артикул 1, 30 см, 27 г);175;32.0;0.18285714285714286;8.0;25decc87-6696-4ee9-acfa-4a7867e84e3a;;;
709;Растение для террариума Repti Zoo TP003 (Артикул 2, 40 см, 54 г);178;26.0;0.14606741573033707;5.0;9823d5da-7738-413f-8944-b353dcc158dd;;;
710;Растение для террариума Repti Zoo TP003 (Артикул 3, 50 см, 55 г);177;22.0;0.12429378531073447;9.0;30baca82-f327-4735-a2d9-3c915389383e;;;
711;Растение для террариума «Бульбочки» малые (в ассортименте) (Артикул 1);146;26.0;0.1780821917808219;44.0;iY4Pb2IEhpgsuC1YS7WH62;;;
712;Растение для террариума Агава (Артикул 1);75;9.0;0.12;17.0;pRKZsv7nj7N1SeHx-AU6k3;;;
713;Растение для террариума Ампельный лишайник шарики (Артикул 1);133;24.0;0.18045112781954886;20.0;pnYMhhjahe5Rtt8Kq2vYb2;;;
714;Растение для террариума Ампельный папоротник кружевной (Артикул 1);137;15.0;0.10948905109489052;24.0;WG60hHr9j6IuXJl4jXZZg1;;;
715;"Растение для террариума Ампельный суккулент ""шарики"", 3 нити (Артикул 1)";30;20.0;0.6666666666666666;0.0;sFzPtDgehO1a4Zqd90owk3;opt;610.0;960.0
716;Растение для террариума Ампельный суккулент (Артикул 1);12;8.0;0.6666666666666666;0.0;-yPcadNbicGW9qrIt2Yw71;opt;770.0;960.0
717;Растение для террариума Аспарагус (Артикул 1);57;;;29.0;V22zypapivZW87S7E4EMn2;;;
718;Растение для террариума Денежное дерево (Артикул 1);57;3.0;0.05263157894736842;9.0;P8xW246Wj6E96BlC6qAAZ1;;;
719;Растение для террариума Каменная роза (в ассортименте) (Артикул 1);90;15.0;0.16666666666666666;56.0;qRIQkNd8jn2SHF0W3PE4f2;opt;640.0;960.0
720;Растение для террариума Каменная роза ползучая (Артикул 1);110;1.0;0.00909090909090909;26.0;TEpSZLDujhDcXwWtoSNGR1;;;
721;Растение для террариума Каменная роза с ростками (в ассортименте) (Артикул 1);60;38.0;0.6333333333333333;0.0;Osf3XewpgdcWkjtAUDO9S0;opt;640.0;960.0
722;Растение для террариума Клён красный (Артикул 1);57;1.0;0.017543859649122806;29.0;tR6FAk14j9XmWd-89VEa13;;;
723;Растение для террариума Листья орхидеи (малые) (Артикул 1);57;4.0;0.07017543859649122;14.0;jNItPEE4gVwSdTvSXmLPo3;;;
724;"Растение для террариума Нити ампельные ""капельки"" (Артикул 1)";133;62.0;0.46616541353383456;8.0;bEGDI3W6gUTbKqFL286h30;opt;1030.0;960.0
725;Растение для террариума Орхидея (Артикул 1);68;27.0;0.39705882352941174;0.0;yfcfsfpEiniEIiEHmPoJI3;opt;740.0;960.0
726;Растение для террариума Орхидея (в ассортименте) (Артикул 1);75;2.0;0.02666666666666667;30.0;tKswepo-jnNK-EAbb7d9d0;;;
727;Растение для террариума Орхидея малая (куст) (Артикул 1);160;30.0;0.1875;63.0;j8uzIb6XhmsJqIJ7L1pjY3;opt;690.0;960.0
728;Растение для террариума Осенняя ветка (Артикул 1);143;32.0;0.22377622377622378;0.0;t0EXOwk0jYDopThtNnuV10;opt;880.0;960.0
729;Растение для террариума Папоротник ампельный курчавый (Артикул 1);75;7.0;0.09333333333333334;60.0;tRdl083Tina3e2qvdfIU43;;;
730;Растение для террариума Папоротник ампельный с тёмной основой (Артикул 1);57;3.0;0.05263157894736842;7.0;ZNNtXF-4jgb7YtYVAV4eF0;;;
731;Растение для террариума Папоротник древесный (Артикул 1);166;53.0;0.3192771084337349;48.0;xuuy2r4thMv7dGOnMYIXQ2;opt;690.0;960.0
732;Растение для террариума Папоротник рыжий (Артикул 1);57;1.0;0.017543859649122806;15.0;O4jTbxbliHGpc2Gdm6xUp2;;;
733;Растение для террариума Папоротник силиконовый остролистный (Артикул 1);57;6.0;0.10526315789473684;4.0;X6Du2YDhgrRvBKvpDNy0R1;;;
734;Растение для террариума Тропическая ветка, малая ( в ассортименте) (Артикул 1);166;60.0;0.3614457831325301;38.0;nLy2SK7siWNy5HaaAWlaA2;opt;550.0;960.0
735;Растение искусственное Аглаонема оранжерейная (Артикул 1, 25 см);94;12.0;0.1276595744680851;0.0;On4k01RHhRoUQqciL2uYR1;;;
736;Растение искусственное Алоказия (Артикул 1, 20-30 см);139;18.0;0.12949640287769784;7.0;z0EU6qCHhlvWqsdibhTTi1;opt;310.0;960.0
737;Растение искусственное Аспарагус (Артикул 1);71;;;1.0;0cCLtCbBhmQYBreUfWQjf3;;;
738;Растение искусственное Бегония (в ассортименте) (Артикул 1);71;1.0;0.014084507042253521;4.0;QsL5smafhKp9Xp5Bg1tab1;;;
739;Растение искусственное Декоративные ветки ампельные (в ассортименте) (Артикул 1);71;10.0;0.14084507042253522;8.0;lBhg8CsQhOhzlwH3zBIkb2;;;
740;Растение искусственное Диффенбахия (Артикул 1, 20 см);180;22.0;0.12222222222222222;8.0;0LyiT8qHiVEDqLI-kIooK1;;;
741;Растение искусственное Диффенбахия пятнистая (Артикул 1, 20-30 см);137;27.0;0.19708029197080293;10.0;qK3PCaMAj3l40HJ6uGGi22;;;
742;Растение искусственное Драцена (Артикул 1);71;8.0;0.11267605633802817;42.0;LBz1yOilj4qBnBILl9Vj73;;;
743;Растение искусственное Калатея (Артикул 1);71;1.0;0.014084507042253521;1.0;I7FgV-Bvjdjj605zn5Jgc3;;;
744;Растение искусственное Монстера (Артикул 1, 20 см);69;18.0;0.2608695652173913;0.0;iNXPTubahJw1ug54Qgczd2;;;
745;Растение искусственное Осока (Артикул 1, 20-30 см);139;20.0;0.14388489208633093;2.0;QrrUCpQ1i1zfyhSynaMZe2;;;
746;Растение искусственное Папоротник (в ассортименте) (Артикул 1, 20 см);135;41.0;0.3037037037037037;6.0;aLhNoUTTjI3eB4fatzj8v2;;;
747;Растение искусственное Пеларгония (Артикул 1, 20 см);139;14.0;0.10071942446043165;10.0;GmxJbZJPgTyosZdPQAEmC1;;;
748;Растение искусственное Пуансеттия (Артикул 1, 20 см);139;7.0;0.050359712230215826;30.0;8yAiXZBqiYref2WGMj5Va0;;;
749;Растение искусственное Сингониум (в ассортименте) (Артикул 1);71;5.0;0.07042253521126761;2.0;xE8egex4hnpg1dEsK09DM1;;;
750;Растение искусственное Туя (Артикул 1, 20 см);132;26.0;0.19696969696969696;13.0;aHFlXI9ki2UMtDhSZmNnY2;;;
751;"Растение Кактус ""Опунция"", 95*60*140 мм (Артикул 1)";45;11.0;0.24444444444444444;0.0;1aV7H5Msi4akvMy7d9ycs0;;;
752;"Растение Кактус ""Эриокактус"" Repti-Zoo, 95*60*90мм (Артикул 1, 156г, 95мм, 60мм, 90мм)";108;16.0;0.14814814814814814;2.0;7Ga-HwZHivNHwtF99ddDx2;;;
753;Растение пальма Ливистон Simple Zoo, 23 см (Артикул 1);44;3.0;0.06818181818181818;16.0;DjvB-DrBjUjSI7YdsVh1N3;opt;310.0;960.0
754;Растение пластиковое для террариума с присоской, 70 см, Repti-Zoo (7017REP) (Артикул 1, 700 мм, 110 г);64;2.0;0.03125;0.0;Pliu0dq-geYEkBDWjSHMV0;;;
755;Растение пластиковое для террариума с присоской, 70 см, Repti-Zoo (REP7032) (Артикул 1, 700 мм, 151 г);179;16.0;0.0893854748603352;3.0;PtMoEuO0ip8F0va08HWSr1;;;
756;Растение пластиковое для террариума с присоской, 70 см, Repti-Zoo (REP7038) (Артикул 1, 700 мм, 128 г);127;14.0;0.11023622047244094;0.0;4rrP0X7Lhw7uCMJZtRqGd0;;;
757;Растение пластиковое для террариума с присоской, 700мм, Repti-Zoo (REP7007) (Артикул 1);173;4.0;0.023121387283236993;1.0;qrnhXZdvjiQcbT2mhpd1-0;;;
758;Растение пластиковое для террариума с присоской, 700мм, Repti-Zoo (REP7009) (Артикул 1);162;6.0;0.037037037037037035;3.0;trapgJlJi7pY4hCVFivme3;;;
759;Растение Розмарин, 12см (Артикул 1);22;2.0;0.09090909090909091;0.0;d4j8HU4jiC9CBY3R2Ou4p3;;;
760;Растение с системой капельного полива Exo Terra Dripper Plant (Артикул 1, 558г, 110мм, 70мм, 405мм, 400*130*100мм);180;4.0;0.022222222222222223;1.0;bb0c5137-94f4-43ea-bf35-3c01a0665a82;;;
761;Растение с системой капельного полива Exo Terra Dripper Plant (Артикул 2, 608г, 120мм, 90мм, 540мм, 550*130*100мм);133;2.0;0.015037593984962405;0.0;7ba7505b-f653-4d8b-88c8-039d223548a6;;;
762;"Растение силиконовое ""Микрантемум"", 130мм, Laguna (Артикул 1)";134;3.0;0.022388059701492536;0.0;BdgVoEXxgF4V65UVTfrOM3;;;
763;Растение Суккулент SZ07 Хавортия - искусственное растение для террариума (Артикул 1);77;10.0;0.12987012987012986;68.0;SjCu2scqglrYKAUjT9avQ0;opt;300.0;960.0
764;Растение Суккулент SZ11 Simple Zoo, d13 см (Артикул 1);58;10.0;0.1724137931034483;20.0;TWgzCfG7ibBMe5hb3iRIj2;opt;310.0;960.0
765;Растение Суккулент большой SZ02 для пустынного террариума (Артикул 1, 15 баллов, 120*100 см, 72 г);107;27.0;0.2523364485981308;23.0;1rh4EypphUvRt4eCLAAZ92;opt;310.0;960.0
766;Растение Суккулент зеленый, 10см (Артикул 1, 100*75 мм, 80 г);21;3.0;0.14285714285714285;0.0;7T14RCdigDi0k0JzqEjX91;;;
767;Растение Суккулент Толстянка, 7см (Артикул 1, 70*80 мм, 110 г);2;3.0;1.5;0.0;pFJhU-9Ng7V-vZWSb4hS21;;;
768;Растения (набор 5шт) разноцветные, 80мм, Laguna (Артикул 1);124;26.0;0.20967741935483872;0.0;D4x-OcpSjIjO711O3wwsZ3;;;
769;Реснитчатый геккон бананоед (нормал) (Артикул 2, 2 часа в неделю, Умеренный, 40 × 30 × 60 см, 25-28 (ночью 22-24), Тело - 9-12 см, с хвостом - до 22 см, до 30-32, 5.0);180;11.0;0.06111111111111111;5.0;f331ed73-9544-4261-8816-7fbf2c78d772;;;
770;Реснитчатый геккон бананоед Extreme Harlequin (Артикул 1);139;1.0;0.007194244604316547;1.0;AHYyeTzDiHy0IvP7C69Rv3;;;
771;Реснитчатый геккон бананоед Fire (маленький) (Артикул 1, полчаса в неделю, Умеренный, 40 × 30 × 50 см, 25-28 (ночью 22-24), Тело - 9-12 см, с хвостом - до 22 см, до 30-32, 5.0);67;8.0;0.11940298507462686;0.0;865f5f8c-e980-41a7-80bc-d2526f3fa690;;;
772;Реснитчатый геккон бананоед Harlequin (Артикул 1);160;14.0;0.0875;5.0;8jaCQwdoj8OcRnAm7rnI61;;;
773;Реснитчатый геккон бананоед Harlequin Full Stripe (Артикул 1);100;1.0;0.01;0.0;eWQM0fo2jW5EK5P9Q02U60;;;
774;реснитчатый геккон бананоед Harlequin M (Артикул 1);180;1.0;0.005555555555555556;2.0;w4yZm-lhjQ-7sNosnHTA70;;;
775;Реснитчатый геккон бананоед Red (Артикул 1);27;;;0.0;V2R7O3i3heMETrTKZonJF2;;;
776;Саранча замороженная (Schistocerca gregaria) (Артикул 1, 7 см, Скармливание с пинцета, Не живой, питательный, долго хранится, Легкая, 50 штук);73;19.0;0.2602739726027397;6.0;b27087aa-3efe-4b52-a3d0-2a047a9b253a;;;
777;Саранча замороженная (Schistocerca gregaria) (Артикул 2, 7 см, Скармливание с пинцета, Не живой, питательный, долго хранится, Легкая, 100 г);13;4.0;0.3076923076923077;0.0;38efd394-6025-43ab-bf86-3e77efb0c799;;;
778;Саранча пустынная (Schistocerca gregaria) средняя 2,5 - 3,5см (Артикул 1, 20 шт);64;28.0;0.4375;5.0;0v3EWd4pihnbhj0cE7nL00;;;
779;Саранча пустынная (Schistocerca gregaria) средняя 2,5 - 3,5см (Артикул 2, 5 шт);44;9.0;0.20454545454545456;20.0;22bqdSFXh0iAMTXercjXm1;;;
780;Саранча пустынная (Schistocerca gregaria) средняя 2,5 - 3,5см (Артикул 3, 10 шт);44;24.0;0.5454545454545454;19.0;9doxI0J6hh8dguvw4mr6w0;;;
781;Саранча пустынная живая (Schistocerca gregaria) крупная (Артикул 1, Нефасованная);39;434.0;11.128205128205128;0.0;5b0746c3-0f06-4e4d-a6b9-07fa7b87e7fc;;;
782;Саранча пустынная живая (Schistocerca gregaria) крупная (Артикул 2, 5 штук);141;229.0;1.624113475177305;28.0;y-kI26EHhKtBgsHGA8sVX1;;;
783;Саранча пустынная живая (Schistocerca gregaria) крупная (Артикул 3, 10 штук);130;342.0;2.6307692307692307;15.0;Cgt2-Y6EjwjwXXSdAKlNd2;;;
784;Саранча пустынная живая (Schistocerca gregaria) крупная (Артикул 4, 20 штук);120;473.0;3.941666666666667;20.0;zK3Tmg4shzunheYfqVYwr3;;;
785;Саранча пустынная живая (Schistocerca gregaria) крупная (Артикул 5, 50 штук);2;1.0;0.5;0.0;M5QzsV5uiZMhrQHpnCbQQ3;;;
786;Сверчок банановый (Gryllus locorojo) имаго, живой корм (Артикул 1, Мягкий, питательный, Легкая);3;;;0.0;gK0f5mSdhIDO1ud5cM11S3;;;
787;Сверчок двупятнистый (Gryllus bimaculatus) 0,7-1,0 см, живой корм (Артикул 1, 50 штук, Самый стойкий, довольно питательный, 0.7-1.0 см, Мощные мандибулы, желательно не оставлять на ночь с животным, Легкая);174;205.0;1.1781609195402298;11.0;2aba7ed7-f4e6-478e-a706-b9c0363c301c;;;
788;Сверчок двупятнистый (Gryllus bimaculatus) 0,7-1,0 см, живой корм (Артикул 4, 100 штук);171;268.0;1.567251461988304;13.0;P-w97RaBiGlcbWZZeRp113;;;
789;Сверчок двупятнистый (Gryllus bimaculatus) 1,5-2,5 см, живой корм (Артикул 1, 50 штук, Питательный, нравится животным, 2,5 см, живучий, Средняя);139;470.0;3.381294964028777;5.0;10349909-d503-4868-ad69-cef812421e19;;;
790;Сверчок двупятнистый (Gryllus bimaculatus) 1,5-2,5 см, живой корм (Артикул 2, 100 штук);128;470.0;3.671875;2.0;rz4Lb20CgiYZRuZ96yEPK3;;;
791;Сверчок двупятнистый (Gryllus bimaculatus) 1-1,5 см, живой корм (Артикул 1, 50 шт, 1-1,5 см, Самый живучий вид, Питательный, нравится животным, Средняя);135;362.0;2.6814814814814816;7.0;ee1da3fe-5381-4651-b6c5-168741b59371;;;
792;Сверчок двупятнистый (Gryllus bimaculatus) 1-1,5 см, живой корм (Артикул 4, 100 шт, 1-1,5 см, Самый живучий вид, Питательный, крупный, нравится животным, Средняя);119;405.0;3.403361344537815;9.0;wV0weEvPi7Zj21qOTiDA61;;;
793;Сверчок двупятнистый (Gryllus bimaculatus) Имаго 2,5-3,5 см, живой корм (Артикул 1, 50 шт, Самый живучий вид, Питательный, крупный, нравится животным, Средняя);157;336.0;2.140127388535032;13.0;5d3ecb1e-e528-4f25-b072-39e86cac6334;;;
794;Сверчок двупятнистый (Gryllus bimaculatus) Имаго 2,5-3,5 см, живой корм (Артикул 2, 100 шт, Самый живучий вид, Питательный, крупный, нравится животным, Средняя);164;325.0;1.9817073170731707;14.0;a58c5b79-26af-414b-a2d9-ff68db603c44;;;
795;Сверчок домовой (Acheta domesticus) 0,8-1,0 см, живой корм (Артикул 4, 50 штук);106;145.0;1.3679245283018868;0.0;X5NN0WwthbNOHtTeevHLA3;;;
796;Сверчок домовой (Acheta domesticus) 0,8-1,0 см, живой корм (Артикул 5, 100 штук);131;90.0;0.6870229007633588;1.0;OgAsyostjAnCR11vB4llu0;;;
797;Сверчок домовой (Acheta domesticus) 1,5-2,5см (имаго), живой корм (Артикул 4, 50 штук);133;732.0;5.503759398496241;18.0;bOooNs12hF0OjBsiSzIKf1;;;
798;Сверчок домовой (Acheta domesticus) 1,5-2,5см (имаго), живой корм (Артикул 5, 100 штук);147;816.0;5.551020408163265;14.0;2eRy8XkThGlAkK3Bg8oc42;;;
799;Сверчок домовой (Acheta domesticus) 1,5-2,5см (имаго), живой корм (Артикул 6, 500 штук);6;2.0;0.3333333333333333;0.0;sFjXhNTLiyxlnm7OtKtHq3;;;
800;Сверчок домовой (Acheta domesticus) 1,5-2,5см (имаго), живой корм (Артикул 7, 1000 штук);1;4.0;4.0;0.0;1PNXt-BWiF8sMxW3oFHBO3;;;
801;Сверчок домовой (Acheta domesticus) 1-1,5 см, живой корм (Артикул 4, 50 штук);160;488.0;3.05;20.0;0FHfYXkyjkun2gnppru5h3;;;
802;Сверчок домовой (Acheta domesticus) 1-1,5 см, живой корм (Артикул 5, 100 штук);142;496.0;3.492957746478873;13.0;GmSvh1KWhmhP8RWBhC3Tl3;;;
803;Сверчок домовой (Acheta domesticus) 1-1,5 см, живой корм (Артикул 6, 500 штук);5;;;0.0;Mc5R3uA4g87vFA76fsLCz3;;;
804;Сверчок замороженный (двупятнистый, имаго, 100 г) (Артикул 1, 2,5-3,5 см, Замороженный, Питательный, большой, Легкая);3;8.0;2.6666666666666665;0.0;dff9948f-8b3d-401b-b350-95cd527a470f;;;
805;Сверчок замороженный (домовой, имаго), 100 г (Артикул 1, 100 г);138;509.0;3.6884057971014492;7.0;1e3d1fb6-df1e-405f-9c9a-02c1315503a2;;;
806;Сверчок сушенный Onto, 20г (Артикул 1, 20, 24, 12, 30, 150);40;8.0;0.2;0.0;4--52-SNhXi7OGsgliwhc0;;;
807;Светильник Compact Top Large для террариумов Exo Terra длиной 90 см (Артикул 1, 3,000);176;4.0;0.022727272727272728;2.0;a66db4d6-3495-47c0-9fe1-a6fada58a924;;;
808;Светильник Compact Top Mini для террариумов Exo Terra длиной 30 см (Артикул 1, 0,814);164;5.0;0.03048780487804878;0.0;f8b50ef9-38c8-4977-9f14-6c6e1639fb52;;;
809;Светильник Compact Top Nano для террариумов Exo Terra длиной 20 см (Артикул 1, 0,701);145;5.0;0.034482758620689655;4.0;2a62d40d-35a5-4469-9a2e-bb5674588b0e;;;
810;Светильник Compact Top Small для террариумов Exo Terra длиной 45 см (Артикул 1, 1,500);163;5.0;0.03067484662576687;2.0;6Fu0WBTdhUr90e057TqMz2;;;
811;Светильник DRL01, 2*150Вт, 285*145*190мм, Repti-Zoo (Артикул 1);93;3.0;0.03225806451612903;3.0;e2b7lBAHjM3fTs6PD8Yyw2;;;
812;Светильник DRL02, 2*40Вт, 210*115*115мм, Repti-Zoo (Артикул 1);180;;;3.0;9tbAHo0jhhzgfw5utPgns2;;;
813;Светильник Exo Terra Moonlight /Полнолуние/ работает от розетки Ø 10x H2.3 см. (Артикул 1);25;1.0;0.04;0.0;BFqj4jIyh7NYBXgkn-bb91;;;
814;Светильник RL01B, 75Вт, d140мм, Repti-Zoo (Артикул 1);114;4.0;0.03508771929824561;2.0;b3GY6CfSh7Vcyv1DRDgDq1;;;
815;Светильник глубокий, 75 Вт, d216мм, Repti Zoo (RL02LB) (Артикул 1);101;2.0;0.019801980198019802;1.0;xxNKNInahwKXvHTxdgJfR2;;;
816;"Светильник для ламп Repti-Zoo ""Compact"" AT12, 300*120*90мм, (Артикул 1)";156;1.0;0.00641025641025641;1.0;SBIO9fYfjSFzJogAFcElS1;;;
